program_kodu,uni_turu,universite,sehir,fakulte,program,puan_turu,kontenjan,yerlesen,taban_puan,tavan_puan
201950695,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Moda Tasarımı (%25 İndirimli),TYT,30,24,213.99353,302.68534
201950492,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Moda Tasarımı (Burslu),TYT,5,5,343.90946,364.71199
201990685,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Moda Tasarımı (Ücretli),TYT,6,6,174.30393,233.64323
201991406,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Otonom Sistemler Teknikerliği (%25 İndirimli),TYT,34,3,283.74261,296.99405
201991392,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Otonom Sistemler Teknikerliği (Burslu),TYT,6,6,333.35067,352.95215
201991399,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Otonom Sistemler Teknikerliği (Ücretli),TYT,4,0,--,--
201991427,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Oyun Geliştirme ve Programlama (%25 İndirimli),TYT,31,5,238.19899,323.53355
201991413,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Oyun Geliştirme ve Programlama (Burslu),TYT,6,6,345.33045,385.40878
201991420,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Oyun Geliştirme ve Programlama (Ücretli),TYT,7,3,198.9379,272.18856
201991448,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Raylı Sistemler İşletmeciliği (%25 İndirimli),TYT,34,8,213.60294,289.54552
201991434,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Raylı Sistemler İşletmeciliği (Burslu),TYT,6,6,312.65252,336.54782
201991441,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Raylı Sistemler İşletmeciliği (Ücretli),TYT,4,1,214.61529,214.61529
201991469,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Robotik ve Yapay Zeka (%25 İndirimli),TYT,31,4,173.0462,295.32884
201991455,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Robotik ve Yapay Zeka (Burslu),TYT,6,6,362.09813,369.9585
201991462,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Robotik ve Yapay Zeka (Ücretli),TYT,7,1,219.03517,219.03517
201990699,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Saç Bakımı ve Güzellik Hizmetleri (%25 İndirimli),TYT,29,29,231.81312,302.03524
201990587,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Saç Bakımı ve Güzellik Hizmetleri (Burslu),TYT,5,5,322.55464,345.53513
201990692,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Saç Bakımı ve Güzellik Hizmetleri (Ücretli),TYT,6,6,216.54431,262.12531
201991490,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Sağlık Bilgi Sistemleri Teknikerliği (%25 İndirimli),TYT,30,1,308.22997,308.22997
201991476,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Sağlık Bilgi Sistemleri Teknikerliği (Burslu),TYT,5,5,315.22417,327.02331
201991483,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Sağlık Bilgi Sistemleri Teknikerliği (Ücretli),TYT,4,1,223.40927,223.40927
201991511,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Sağlık Turizmi İşletmeciliği (%25 İndirimli),TYT,30,1,236.90255,236.90255
201991497,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Sağlık Turizmi İşletmeciliği (Burslu),TYT,5,5,308.17639,320.55496
201991504,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Sağlık Turizmi İşletmeciliği (Ücretli),TYT,4,1,212.55887,212.55887
201991532,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Siber Güvenlik (%25 İndirimli),TYT,31,17,199.47584,310.57963
201991518,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Siber Güvenlik (Burslu),TYT,6,6,370.91139,422.07463
201991525,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Siber Güvenlik (Ücretli),TYT,7,1,255.34375,255.34375
201990713,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (%25 İndirimli),TYT,35,35,231.8267,299.71246
201990492,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (Burslu),TYT,7,7,346.2192,355.59252
201990706,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (Ücretli),TYT,7,7,199.81567,272.77915
201950641,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği (%25 İndirimli),TYT,36,32,190.77251,326.24315
201950023,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği (Burslu),TYT,6,6,328.35945,341.09217
201950014,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği (Ücretli),TYT,6,6,164.94926,259.32793
201991553,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Yapay Zeka Operatörlüğü (%25 İndirimli),TYT,28,4,219.24229,300.69391
201991539,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Yapay Zeka Operatörlüğü (Burslu),TYT,5,5,361.6501,377.10152
201991546,VAKIF,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İSTANBUL,Meslek Yüksekokulu,Yapay Zeka Operatörlüğü (Ücretli),TYT,6,1,213.29046,213.29046
105050684,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Akçakale Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,249.43373,336.09762
105050966,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Akçakale Meslek Yüksekokulu,Organik Tarım,TYT,50,52,239.36779,291.7323
105050824,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Birecik Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,55,57,257.39573,300.07703
105090093,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Birecik Meslek Yüksekokulu,Çağrı Merkezi Hizmetleri,TYT,30,31,262.10198,297.79196
105050648,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Birecik Meslek Yüksekokulu,Halkla İlişkiler ve Tanıtım,TYT,30,31,244.37818,291.58356
105090207,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Birecik Meslek Yüksekokulu,Laborant ve Veteriner Sağlık,TYT,30,31,283.01643,336.01127
105050693,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Birecik Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,248.01925,287.76465
105050612,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Bozova Meslek Yüksekokulu,Çevre Koruma ve Kontrol,TYT,40,41,242.09862,297.09733
105050709,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Bozova Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,243.06741,276.31305
105050948,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Ceylanpınar Tarım Meslek Yüksekokulu,Tarımsal İşletmecilik,TYT,25,26,238.61038,278.89272
105090235,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Ceylanpınar Tarım Meslek Yüksekokulu,Tohumculuk Teknolojisi,TYT,25,26,235.6363,284.35136
105090095,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Halfeti Meslek Yüksekokulu,Aşçılık,TYT,25,26,272.13041,316.92093
105090175,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Halfeti Meslek Yüksekokulu,Turist Rehberliği,TYT,30,31,254.06921,314.23248
105051161,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Hilvan Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,25,26,258.79545,285.32874
105050939,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Hilvan Meslek Yüksekokulu,Büro Yönetimi ve Yönetici Asistanlığı,TYT,30,31,260.65368,324.4027
105051258,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Hilvan Meslek Yüksekokulu,İş Sağlığı ve Güvenliği,TYT,20,21,280.55193,334.66664
105090389,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Hilvan Meslek Yüksekokulu,Yapı Yalıtım Teknolojisi,TYT,30,31,232.48336,291.56045
105090186,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Organize Sanayi Bölgesi Meslek Yüksekokulu,Ayakkabı Tasarım ve Üretimi,TYT,30,31,234.86639,264.71822
105090176,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Organize Sanayi Bölgesi Meslek Yüksekokulu,Elektrik,TYT,40,40,263.83056,323.00306
105090193,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Organize Sanayi Bölgesi Meslek Yüksekokulu,Elektronik Teknolojisi,TYT,40,41,252.84963,339.14427
105090177,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Organize Sanayi Bölgesi Meslek Yüksekokulu,Gıda Teknolojisi,TYT,35,35,245.54435,285.51198
105090178,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Organize Sanayi Bölgesi Meslek Yüksekokulu,Giyim Üretim Teknolojisi,TYT,40,41,239.42994,277.80907
105090179,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Organize Sanayi Bölgesi Meslek Yüksekokulu,İklimlendirme ve Soğutma Teknolojisi,TYT,30,31,245.83165,322.22035
105090305,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Organize Sanayi Bölgesi Meslek Yüksekokulu,Kimya Teknolojisi,TYT,20,21,255.46081,334.27543
105090125,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Organize Sanayi Bölgesi Meslek Yüksekokulu,Tekstil Teknolojisi,TYT,40,41,235.38211,282.86688
105050833,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Siverek Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,52,260.99161,350.13297
105090100,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Siverek Meslek Yüksekokulu,Çocuk Gelişimi,TYT,35,36,289.0823,354.27614
105050481,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Siverek Meslek Yüksekokulu,Gıda Teknolojisi,TYT,35,36,248.80139,296.54958
105050718,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Siverek Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,30,255.61819,298.13013
105090101,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Siverek Meslek Yüksekokulu,Tıbbi Dokümantasyon ve Sekreterlik,TYT,30,30,320.02153,367.99562
105090097,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Suruç Meslek Yüksekokulu,Atçılık ve Antrenörlüğü,TYT,30,31,241.09629,324.76333
105050657,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Suruç Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,25,26,258.23902,366.54531
105090080,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı,TYT,30,30,354.60091,400.48383
105051134,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri,TYT,30,30,336.42139,362.32311
105050984,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi,TYT,30,30,359.38952,384.71088
105090082,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Biyomedikal Cihaz Teknolojisi,TYT,30,30,302.84078,325.55008
105090083,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Diş Protez Teknolojisi,TYT,30,31,333.46339,385.33533
105090084,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Diyaliz,TYT,30,30,329.74539,351.66611
105051152,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Eczane Hizmetleri,TYT,30,30,326.25643,370.27192
105051231,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Fizyoterapi,TYT,30,30,328.17043,386.84652
105051143,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım,TYT,45,45,357.86688,460.43682
105090085,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Odyometri,TYT,30,31,318.88721,367.72567
105051125,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Optisyenlik,TYT,35,35,319.65143,390.94448
105090086,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Ortopedik Protez ve Ortez,TYT,40,41,316.19782,358.89
105051197,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Podoloji,TYT,35,35,318.08126,370.56298
105051213,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Sağlık Turizmi İşletmeciliği,TYT,35,36,277.33891,326.07937
105050296,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Dokümantasyon ve Sekreterlik,TYT,30,30,340.36048,410.55619
105050851,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri,TYT,40,40,352.39874,415.77568
105050815,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Laboratuvar Teknikleri,TYT,40,40,340.09656,411.37054
105051222,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Tanıtım ve Pazarlama,TYT,40,41,285.35634,305.99467
105090200,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sağlık Hizmetleri Meslek Yüksekokulu,Yaşlı Bakımı,TYT,40,41,308.8642,333.75677
105050799,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sosyal Bilimler Meslek Yüksekokulu,Aşçılık,TYT,60,62,280.811,347.08623
105050921,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sosyal Bilimler Meslek Yüksekokulu,Büro Yönetimi ve Yönetici Asistanlığı,TYT,35,36,291.19881,335.96343
105051204,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sosyal Bilimler Meslek Yüksekokulu,Çocuk Gelişimi,TYT,30,31,310.69824,374.49945
105050084,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sosyal Bilimler Meslek Yüksekokulu,Dış Ticaret,TYT,40,41,252.17003,295.04382
105050639,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sosyal Bilimler Meslek Yüksekokulu,Halkla İlişkiler ve Tanıtım,TYT,45,47,260.99943,300.43674
105050754,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sosyal Bilimler Meslek Yüksekokulu,İşletme Yönetimi,TYT,35,36,261.68813,307.37978
105050675,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sosyal Bilimler Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,284.38986,347.45086
105050206,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sosyal Bilimler Meslek Yüksekokulu,Pazarlama,TYT,40,41,250.23761,282.82372
105050242,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Sosyal Bilimler Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği,TYT,30,31,258.88249,296.23722
105051267,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,70,71,292.30556,355.12245
105050093,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Elektrik,TYT,65,66,277.80111,387.62109
105050127,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Harita ve Kadastro,TYT,30,31,282.27726,327.92509
105090312,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,İmalat Yürütme Sistemleri Operatörlüğü,TYT,30,31,237.21902,266.93584
105050887,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,İnşaat Teknolojisi,TYT,30,31,276.41452,340.80689
105090319,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Kurumsal Bilişim Uzmanlığı,TYT,30,31,265.5255,289.18154
105050172,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Makine,TYT,50,52,258.05967,321.97432
105050666,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Mimari Restorasyon,TYT,40,41,266.37752,317.04235
105050736,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Otomotiv Teknolojisi,TYT,30,31,264.25121,315.24329
105090326,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Otonom Sistemler Teknikerliği,TYT,30,31,288.47892,327.66623
105090333,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Robotik ve Yapay Zeka,TYT,30,31,316.70562,375.22666
105090102,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Sivil Savunma ve İtfaiyecilik,TYT,30,30,307.47321,349.12745
105050912,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Ulaştırma ve Trafik Hizmetleri,TYT,40,41,256.05139,318.42175
105090291,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Şanlıurfa Teknik Bilimler Meslek Yüksekokulu,Web Tasarımı ve Kodlama,TYT,50,52,274.17947,361.369
105050842,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Viranşehir Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,52,253.63339,313.54959
105051276,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Viranşehir Meslek Yüksekokulu,Çocuk Gelişimi,TYT,30,31,284.12523,339.78955
105050727,DEVLET,HARRAN ÜNİVERSİTESİ (ŞANLIURFA),ŞANLIURFA,Viranşehir Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,252.43446,347.22054
201650123,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Anestezi (%25 İndirimli),TYT,19,19,304.74806,324.88074
201650105,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Anestezi (Burslu),TYT,10,10,361.28946,382.42429
201650098,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Anestezi (Ücretli),TYT,49,49,249.44722,302.53312
201650213,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Bankacılık ve Sigortacılık (%50 İndirimli),TYT,5,5,263.38137,286.76658
201650177,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Bankacılık ve Sigortacılık (Burslu),TYT,15,15,314.23564,348.04582
201650168,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Diyaliz (%25 İndirimli),TYT,16,16,259.08272,322.50739
201650141,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Diyaliz (Burslu),TYT,10,10,335.46243,362.80922
201650132,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Diyaliz (Ücretli),TYT,52,49,194.92569,322.37771
201650089,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,İlk ve Acil Yardım (%25 İndirimli),TYT,14,14,300.13996,340.93354
201650062,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,İlk ve Acil Yardım (Burslu),TYT,10,10,357.84727,372.05466
201650053,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,İlk ve Acil Yardım (Ücretli),TYT,54,54,247.85193,303.99857
201650188,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,İnsansız Hava Aracı Teknolojisi ve Operatörlüğü (%25 İndirimli),TYT,18,18,194.62993,283.7322
201650187,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,İnsansız Hava Aracı Teknolojisi ve Operatörlüğü (Burslu),TYT,5,5,354.84936,357.55513
201650186,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,İnsansız Hava Aracı Teknolojisi ve Operatörlüğü (Ücretli),TYT,16,16,176.75185,247.72602
201650388,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Mahkeme Büro Hizmetleri (%50 İndirimli),TYT,12,12,247.01117,321.61124
201650374,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Mahkeme Büro Hizmetleri (Burslu),TYT,4,4,330.86482,361.37668
201650381,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Mahkeme Büro Hizmetleri (Ücretli),TYT,13,13,214.10688,243.93299
201650451,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Siber Güvenlik (%50 İndirimli),TYT,13,13,227.15365,320.3046
201650437,VAKIF,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),GAZİANTEP,Meslek Yüksekokulu,Siber Güvenlik (Burslu),TYT,4,4,359.86695,397.08455
